ID,Name,Lat,Lng,Seq,Police,Office,GroupID,FlashCfg,OpIntervention,ArrowConfigs,Controller,DiagramOrder,Weekly_plan
"krd-11653","먹골역(연등)3","37.611490440","127.077625300","1165","중랑","중랑","325","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11660","우림시장","37.595502440","127.100109400","1166","중랑","중랑","252","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11670","우리은행태릉역지점","37.615545460","127.076359900","1167","중랑","중랑","325","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11680","길음역","37.604259280","127.025181600","1168","종암","종암","547","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11681","길음역(연등)1","37.604638560","127.024885100","1168","종암","종암","547","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11682","길음역(연등)2","37.603954340","127.024644300","1168","종암","종암","547","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11690","송중동주민센터","37.616534150","127.033411000","1169","강북","강북","350","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11720","공릉역","37.625608850","127.073006900","1172","노원","노원","53","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11721","공릉역(연등)1","37.626067690","127.072774800","1172","노원","노원","53","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11722","공릉역(연등)2","37.626081830","127.074109800","1172","노원","노원","53","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11730","노원구청","37.653653280","127.057601800","1173","노원","노원","1921","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11740","창원초교","37.651757070","127.041585600","1174","도봉","도봉","587","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11741","창원초교(연등)1","37.652274940","127.041379900","1174","도봉","도봉","587","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11742","창원초교(연등)2","37.651381610","127.043885800","1174","도봉","도봉","587","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11800","당고개입구오거리","37.662507810","127.075859800","1180","노원","노원","1686","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11801","당고개입구오거리(연등)","37.662754310","127.075442500","1180","노원","노원","1686","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11810","불암지구대","37.652220420","127.077584900","1181","노원","노원","304","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11811","불암지구대(연등)","37.653391090","127.078171700","1181","노원","노원","304","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11820","상계3치안센터","37.663532320","127.075538600","1182","노원","노원","1686","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11840","신계초교","37.629959810","127.054057500","1184","노원","노원","211","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11850","월계초교","37.627722350","127.049943600","1185","노원","노원","687","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11860","트리마제앞","37.539219610","127.046523800","1186","성동","성동","1639","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11861","트리마제앞(연등)","37.539436060","127.045891300","1186","성동","성동","1639","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11870","본서부병원","37.600452950","126.922284400","1187","서부","서부","423","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11871","본서부병원(연등)1","37.600216900","126.921065400","1187","서부","서부","423","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11872","본서부병원(연등)2","37.601575580","126.922433200","1187","서부","서부","423","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11880","녹번초교","37.603528990","126.925401900","1188","서부","서부","169","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11881","녹번초교(연등)","37.604801780","126.924231700","1188","서부","서부","169","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11890","쌍한교","37.644818710","127.028460000","1189","도봉","도봉","469","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11891","쌍한교(연등)1","37.645302430","127.027902300","1189","도봉","도봉","469","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11892","쌍한교(연등)2","37.644484710","127.028992700","1189","도봉","도봉","469","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11893","쌍한교(연등)3","37.644074030","127.029642500","1189","도봉","도봉","469","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11910","우이동길마을마당","37.639792300","127.017046900","1191","강북","강북","659","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11960","성북어린이집","37.589565650","127.006232100","1196","성북","성북","505","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11970","신도고교","37.630478480","126.919254600","1197","은평","은평","428","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11980","한국환경산업기술원","37.609527410","126.932997500","1198","은평","은평","573","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11981","한국환경산업기술원(연등)","37.609673210","126.935341700","1198","은평","은평","573","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-11990","영보빌딩은평","37.616420740","126.918836500","1199","은평","은평","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12000","월계어린이집","37.620677180","127.062857500","1200","노원","노원","736","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12001","월계어린이집(연등)","37.619613390","127.063344600","1200","노원","노원","736","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12060","삼각산고입구","37.614429790","127.022211900","1206","강북","강북","292","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12140","길음지구대앞","37.610828050","127.018589300","1214","성북","성북","564","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12141","길음지구대앞(연등)","37.610924010","127.019783300","1214","성북","성북","564","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12150","길음뉴타운2단지","37.612309300","127.017638800","1215","성북","성북","548","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12160","공릉도서관","37.621816380","127.072632800","1216","노원","노원","280","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12170","역촌시장","37.612417250","126.915330400","1217","은평","은평","674","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12180","양원역","37.606266340","127.107985800","1218","중랑","중랑","1704","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12190","홍대역2번출구","37.556795350","126.923670900","1219","마포","마포","540","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12191","홍대역2번출구(연등)","37.557128080","126.924162700","1219","마포","마포","540","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12200","금란조경","37.662688930","127.021613200","1220","도봉","도봉","1710","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12220","망우금호아파트","37.600396940","127.109585300","1222","중랑","중랑","316","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12230","삼부그린체육센터","37.606879310","127.100959200","1223","중랑","중랑","212","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12240","망우역","37.598175110","127.092766400","1224","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12250","코스트코상봉","37.597684840","127.090622500","1225","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12260","상봉지하차도","37.597078740","127.088096300","1226","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12270","소망약국","37.594588260","127.085998100","1227","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12280","상봉역","37.596328420","127.085498900","1228","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12281","상봉역(연등)","37.596514860","127.086201100","1228","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12290","서울중랑우체국","37.595782350","127.083474900","1229","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12300","우리은행중랑교지점","37.593680490","127.075025100","1230","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12310","유수지주차장","37.581136480","127.083366400","1231","중랑","중랑","661","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12311","유수지주차장(연등)","37.582350660","127.083826100","1231","중랑","중랑","661","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12320","남가좌아이파크102동","37.575150900","126.921582400","1232","서대문","서대문","1723","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12321","남가좌아이파크102동(연등)","37.576275500","126.920729200","1232","서대문","서대문","1723","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12330","대림한숲아파트","37.586232690","126.900515500","1233","서부","서부","323","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12331","대림한숲아파트(연등)","37.586027580","126.900217700","1233","서부","서부","323","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12340","금호초교","37.552938460","127.019425500","1234","성동","성동","727","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12350","옥수역","37.541398420","127.017458600","1235","성동","성동","733","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12360","미아초교입구","37.611308790","127.022226400","1236","강북","강북","336","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12361","미아초교입구(연등)","37.611174520","127.021421900","1236","강북","강북","336","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12370","서울숲입구","37.541814840","127.044276200","1237","성동","성동","551","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12460","중계주공3단지","37.656724410","127.074785700","1246","노원","노원","583","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12480","대조불광시장","37.608970630","126.927227200","1248","은평","은평","658","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12610","마포구청입구","37.565944630","126.902575000","1261","마포","마포","574","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12650","명덕유치원","37.609863430","127.022700900","1265","종암","종암","336","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12670","장석시장","37.615140300","127.058407800","1267","종암","종암","320","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12680","국민은행중화동지점","37.598112250","127.080126400","1268","중랑","중랑","325","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12690","면목한신아파트","37.585879190","127.076517700","1269","중랑","중랑","1623","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12691","면목한신아파트(연등)1","37.585636000","127.075331300","1269","중랑","중랑","1623","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12692","면목한신아파트(연등)2","37.586293470","127.078338200","1269","중랑","중랑","1623","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12710","일신건영102동","37.601273850","127.012057200","1271","성북","성북","1720","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12880","광진교북단","37.546103240","127.108995500","1288","광진","광진","204","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12881","광진교북단(연등)1","37.546171900","127.109075000","1288","광진","광진","204","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12882","광진교북단(연등)2","37.546224760","127.108083400","1288","광진","광진","204","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12890","성수SKV1센터","37.546892710","127.066656800","1289","광진","광진","424","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12900","용마사거리","37.562316720","127.082309500","1290","광진","광진","242","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12950","이경시장","37.594614000","127.064595900","1295","동대문","동대문","711","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12990","신양초교","37.535306210","127.068400500","1299","광진","광진","1717","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-12991","신양초교(연등)","37.535559930","127.067478400","1299","광진","광진","1717","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13040","현대자동차면목","37.584816070","127.079815300","1304","중랑","중랑","661","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13041","현대자동차면목(연등)","37.583377310","127.079744500","1304","중랑","중랑","661","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13050","종월2교","37.597218670","127.041171200","1305","종암","종암","1721","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13060","중계브라운스톤","37.640678350","127.064420400","1306","노원","노원","1692","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13080","녹천초교","37.628150410","127.064312700","1308","노원","노원","98","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13081","녹천초교(연등)","37.627824970","127.063328300","1308","노원","노원","98","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13150","화랑대사거리","37.621520220","127.087195400","1315","노원","노원","71","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13200","미양중","37.623649560","127.012953700","1320","강북","강북","629","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13210","대광빌딩","37.642276100","127.023650900","1321","강북","강북","124","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13250","봉화삼거리","37.602933260","127.087098700","1325","중랑","중랑","1827","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13251","봉화삼거리(연등)1","37.603209950","127.087820000","1325","중랑","중랑","1827","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13252","봉화삼거리(연등)2","37.603364090","127.088491200","1325","중랑","중랑","1827","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13260","대승빌딩","37.571362860","127.083396400","1326","중랑","중랑","556","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13261","대승빌딩(연등)","37.571582500","127.081447100","1326","중랑","중랑","556","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13270","태릉시장","37.599561490","127.079904400","1327","중랑","중랑","325","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13280","인덕대학입구","37.628620210","127.056650300","1328","노원","노원","211","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13290","체육과학연구원","37.635383520","127.105807200","1329","노원","노원","657","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13320","월곡1동축협","37.605928250","127.036948400","1332","종암","종암","705","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13321","월곡1동축협(연등)","37.606513540","127.036792600","1332","종암","종암","705","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13330","안암초교입구","37.586497170","127.023687200","1333","성북","성북","170","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13331","안암초교입구(연등)","37.586958150","127.023481400","1333","성북","성북","170","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13340","풍천장어","37.591145170","126.915906600","1334","서부","서부","614","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13370","보험연수원앞","37.586420840","127.018789200","1337","성북","성북","213","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13430","농협창동유통센터","37.654431460","127.053209700","1343","도봉","도봉","1921","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13440","방학신동아아파트","37.661774430","127.027570400","1344","도봉","도봉","1687","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13450","초당초교","37.657463120","127.022822000","1345","도봉","도봉","1868","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13460","신도봉시장","37.671242900","127.040950800","1346","도봉","도봉","209","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13461","신도봉시장(연등)","37.671291110","127.042466600","1346","도봉","도봉","209","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13470","번3동주민센터","37.626550320","127.047488900","1347","강북","강북","320","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13480","강북문화예술회관","37.640342790","127.013794600","1348","강북","강북","689","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13481","강북문화예술회관(연등)","37.640448510","127.014282600","1348","강북","강북","689","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13500","소년의집입구","37.599865290","126.926731200","1350","서부","서부","621","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13501","소년의집입구(연등)","37.600638560","126.926973400","1350","서부","서부","621","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-13510","증산시장","37.581326480","126.904528500","1351","서부","서부","1938","0|||","0|","","","-1","1;1;1;1;1;2;3"
